"name";"type";"country"
"054A型导弹护卫舰";"护卫舰";"中国"
"“艾斯波拉”级导弹护卫舰";"护卫舰";"德国"
"“帕拉”(Pará）级(原美国“加西亚”级）通用护卫舰";"护卫舰";"美国"
"“豹”(Leopard）级(41型）通用护卫舰";"护卫舰";"英国"
"“卡雷尔•多尔曼”（Karel Doorman）级导弹护卫舰";"护卫舰";"荷兰"
"“诺克斯”级护卫舰";"护卫舰";"美国"
"“雅克布•范•希姆斯柯克”（Jacob van Heernskerck）级导弹护卫舰";"护卫舰";"荷兰"
"“哈利法克斯”（Halifax）级直升机护卫舰／导弹护卫舰";"护卫舰";"加拿大"
"“江湖”I／Ⅱ级(053）导弹护卫舰";"护卫舰";"中国"
"“利安德”级导弹护卫舰";"护卫舰";"英国"
"“侦察”级导弹护卫舰";"护卫舰";"西班牙"
"“尼尔斯·尤尔”（Niels Juel）级导弹护卫舰";"护卫舰";"丹麦"
"“江卫”Ⅰ／II级(053／053H2G型）导弹护卫舰";"护卫舰";"中国"
"“江凯”级（054型）护卫舰";"护卫舰";"中国"
"“江湖”级(053HT型）导弹护卫舰";"护卫舰";"中国"
"“帕迪拉海军上将”级(FS1500型，FL）／“卡斯图里”级轻型导弹护卫舰";"护卫舰";"德国"
"“拉斐特”级导弹护卫舰";"护卫舰";"法国"
"“德泽文普洛文辛”级导弹驱逐舰";"护卫舰";"荷兰"
"“泰提斯”（Thetis）级通用护卫舰";"护卫舰";"丹麦"
"“文莱”(Bnnei)级导弹轻型护卫舰";"护卫舰";"英国"
"“戈达瓦里”级导弹护卫舰";"护卫舰";"印度"
"“布兰登堡”(Brandenburg）级(F123型)导弹护卫舰";"护卫舰";"德国"
"多任务护卫舰(法国、意大利)";"护卫舰";"法国"
"“萨克森”(sachsen)级(124型)导弹护卫舰";"护卫舰";"德国"
"“白熊”级改进型通用护卫舰";"护卫舰";"丹麦"
"“科顿艾尔”(Kontenaer)级导弹护卫舰";"护卫舰";"荷兰"
"“波克”I/II级轻型导弹护卫舰";"护卫舰";"苏/俄"
"“花月”(Floréal）级导弹护卫舰";"护卫舰";"法国"
"“什瓦利克”（Shivalik）级（17工程）护卫舰";"护卫舰";"印度"
"“伊哈乌玛”级轻型导弹护卫舰";"护卫舰";"巴西"
"“罗津”级导弹护卫舰";"护卫舰";"朝鲜"
"“毒蜘蛛”I/II/III级轻型导弹护卫舰";"护卫舰";"苏/俄"
"“麦纳麦”／“胜利”／“默里·吉布”级轻型导弹护卫舰";"护卫舰";"德国"
"“范·斯佩克”(Vanspeijk)级导弹护卫舰";"护卫舰";"荷兰"
"“法塔希拉”（Fatahillah）级导弹护卫舰";"护卫舰";"荷兰"
"“塔尔瓦”(Talwar)级(1235.6／17工程)导弹护卫舰";"护卫舰";"印度"
"“杰贝尔·切诺阿”级轻型导弹护卫舰";"护卫舰";"苏/俄"
"“基•哈加•德旺塔拉” 级导弹护卫舰";"护卫舰";"前南斯拉夫"
"“巴罗索”级导弹护卫舰";"护卫舰";"巴西"
"“纳努契卡”级导弹护卫舰";"护卫舰";"苏/俄"
"“帕契姆”级反潜护卫舰";"护卫舰";"德国"
"“女将”(Amazon）导弹护卫舰通用护卫舰";"护卫舰";"英国"
" “蔚山” (UlSan)级导弹护卫舰";"护卫舰";"韩国"
"“阿尔万德”(Alvand)级导弹护卫舰";"护卫舰";"英国"
"“奥斯陆”级导弹护卫舰";"护卫舰";"挪威"
"莱丘”（Lekiu）级导弹护卫舰";"护卫舰";"英国"
"“克劳德•琼斯”级导弹护卫舰";"护卫舰";"美国"
"“布朗斯坦”(Bronstin)级通用护卫舰";"护卫舰";"美国"
"“弗里德约夫·南森”（Fridtjof Nansen）级（SMP 6088工程）导弹护卫舰";"护卫舰";"西班牙"
"“阿武隈”级导弹护卫舰";"护卫舰";"日本"
"“狼”（Lupo）级导弹护卫舰";"护卫舰";"意大利"
"“西北风”级导弹护卫舰";"护卫舰";"意大利"
"胡阿·贝罗司令”(Comandante JoaoBelo)（通用护卫舰)／“利维埃尔司令”级导弹护卫舰";"护卫舰";"法国"
"巴蒂斯塔·德·安德拉德/胡阿·孔蒂尼奥”(Baptista deAndrade／JoaoCoutinho)级护卫舰";"护卫舰";"西班牙"
"“科尼”(Koni)I／II／III级（1159型)通用护卫舰";"护卫舰";"苏/俄"
"“马拉塞斯蒂”(Marasesti)  级导弹护卫舰";"护卫舰";"罗马尼亚"
"“西湖”（Soho）级导弹护卫舰";"护卫舰";"朝鲜"
"“格里莎”Ⅱ/Ⅲ/V级护卫舰";"护卫舰";"苏/俄"
"“石狩”／“夕张”级导弹护卫舰";"护卫舰";"日本"
"泰拖尔”(Tetal)／“泰拖尔”改进型护卫舰";"护卫舰";"罗马尼亚"
"“无畏”(Neustrashimy)级(“鹞”，1154型)导弹护卫舰";"护卫舰";"苏/俄"
"“华欣”(Hua Hin)级轻型护卫舰";"护卫舰";"泰国"
"“克里瓦克”（Krivak）I／II／III级 导弹护卫舰";"护卫舰";"苏/俄"
"“卡农”（cannon）级通用护卫舰";"护卫舰";"美国"
"“昭披耶”级";"护卫舰";"中国"
"“艾尔瓦洛·迪巴赞”(Alvaro de Bazan)级";"护卫舰";"西班牙"
"“斯德哥摩尔”（Stockholm）级轻型护卫舰";"护卫舰";"瑞典"
"“维斯比”（Visby）级轻型护卫舰";"护卫舰";"瑞典"
"“布劳什威格” (Braunschweig)级(K 130型)导弹轻型护卫舰";"护卫舰";"德国"
"“卡姆罗辛”级护卫舰";"护卫舰";"英国"
"“东海”(DongHae)级轻型护卫舰";"护卫舰";"韩国"
"“克拉里”(Kralj)级(R-03型)导弹轻型护卫舰";"护卫舰";"克罗地亚"
"“塞维奥拉”(Serviola)级近岸巡逻舰";"护卫舰";"西班牙"
"“阿萨德”（Assad）/“埃斯梅拉达”/“拉克萨玛纳”级导弹轻型护卫舰";"护卫舰";"意大利"
"“浦项”（POHang）级轻型护卫舰/轻型导弹护卫舰";"护卫舰";"韩国"
"“吉打”(Kedah)级轻型护卫舰";"护卫舰";"德国"
"“守护”级";"护卫舰";"苏/俄"
"“智慧女神”级";"护卫舰";"意大利"
"“公爵”级(23型)";"护卫舰";"英国"
"“纳来颂恩”级";"护卫舰";"泰国"
"“达比/巴扬多尔”级护卫舰";"护卫舰";"美国"
"“拉达那哥欣”级";"护卫舰";"美国"
"“埃拉特/萨尔5”级护卫舰";"护卫舰";"以色列"
"“大刀”(Btoadsword)级(22型Batch 3)导弹护卫舰";"护卫舰";"英国"
"“哥德堡”级";"护卫舰";"瑞典"
"“巴德尔”级护卫舰";"护卫舰";"美国"
"“尼基”级";"护卫舰";"德国"
"“库卡里/科拉”级";"护卫舰";"印度"
"“玛库特·拉贾库玛林”级通用护卫舰";"护卫舰";"英国"
"“沙里院”级";"护卫舰";"朝鲜"
"昆明号（505）";"护卫舰";"中国"
"“代斯蒂安娜·多尔夫”级轻型护卫舰";"护卫舰";"法国"
"“卡亚”级";"护卫舰";"英国"
"Mk 9“沃斯伯•索尼克罗福特”级";"护卫舰";"英国"
"Meko200级";"护卫舰";"德国"
"“奥坎/萨斯尼茨”级护卫舰";"护卫舰";"德国"
"“麦地纳”级";"护卫舰";"法国"
"“勇猛”级";"护卫舰";"德国"
"“可畏”级";"护卫舰";"法国"
"502南充号";"护卫舰";"中国"
"“自贡”号（558）护卫舰";"护卫舰";"中国"
"“南平”号(517)护卫舰";"护卫舰";"中国"
"“长治”号(519)护卫舰";"护卫舰";"中国"
"“四平”号（544）";"护卫舰";"中国"
"“下关”号（501）火炮护卫舰";"护卫舰";"中国"
"“马鞍山”号（525）护卫舰";"护卫舰";"中国"
"“嘉兴”号（521）";"护卫舰";"中国"
"“洛阳”号（527）导弹护卫舰";"护卫舰";"中国"
"鹰潭号（531）";"护卫舰";"中国"
"""蒲田""号(523)导弹护卫舰";"护卫舰";"中国"
"常德号（509）导弹护卫舰";"护卫舰";"中国"
"厦门号（515）";"护卫舰";"中国"
"“淮北”号（541）护卫舰";"护卫舰";"中国"
"“安顺”号（554）护卫舰";"护卫舰";"中国"
"“开源”号（503）火炮护卫舰";"护卫舰";"中国"
"“海口”号（529）火炮护卫舰";"护卫舰";"中国"
"“北海”号（558）导弹护卫舰";"护卫舰";"中国"
"“茂名”号（551）护卫舰";"护卫舰";"中国"
"“金华”号（534）护卫舰";"护卫舰";"中国"
"“连云港”号（522）护卫舰";"护卫舰";"中国"
"“湘潭”号（556）导弹护卫舰";"护卫舰";"中国"
"“安庆”号（539）护卫舰";"护卫舰";"中国"
"“佛山”号（559）导弹护卫舰";"护卫舰";"中国"
"“中东”号（532）防空型护卫舰";"护卫舰";"中国"
"“温州”号（526）护卫舰";"护卫舰";"中国"
"“无锡”号（512）导弹护卫舰";"护卫舰";"中国"
"“绍兴”号（510）导弹护卫舰 ";"护卫舰";"中国"
"“吉首”号（557）护卫舰";"护卫舰";"中国"
"“绵阳”号（528）导弹护卫舰";"护卫舰";"中国"
"“东川”号(504)护卫舰";"护卫舰";"中国"
"“临汾”号（545）护卫舰";"护卫舰";"中国"
"“宁波”号（533）导弹护卫舰";"护卫舰";"中国"
"“黄石”号（535）导弹护卫舰";"护卫舰";"中国"
"“镇江”号（514）护卫舰";"护卫舰";"中国"
"“萍乡”号（507）护卫舰";"护卫舰";"中国"
"“丹东”号（543）护卫舰";"护卫舰";"中国"
"“吉安”号（518）护卫舰";"护卫舰";"中国"
"“宜宾”号（552）导弹护卫舰";"护卫舰";"中国"
"“襄樊”号（567）";"护卫舰";"中国"
"“九江”号（516）导弹护卫舰";"护卫舰";"中国"
"“西昌”号(508) 护卫舰";"护卫舰";"中国"
"“成都”号(506)护卫舰";"护卫舰";"中国"
"“南通”号（511）护卫舰";"护卫舰";"中国"
"“韶关”号（553）护卫舰";"护卫舰";"中国"
"“开封”号（520）导弹护卫舰";"护卫舰";"中国"
"“淮南”号（540）";"护卫舰";"中国"
"“铜陵”号（542） ";"护卫舰";"中国"
"“玉林”号（565）护卫舰";"护卫舰";"中国"
"421 纳莱颂恩(Naresuan)号";"护卫舰";"中国"
"自由级濒海战斗舰(LCS-1)";"护卫舰";"美国"
"“淮阴”号(513)护卫舰";"护卫舰";"中国"
"“舟山”号（537）护卫舰";"护卫舰";"中国"
"“东莞”号（560）护卫舰";"护卫舰";"中国"
"“江门”号（562）护卫舰";"护卫舰";"中国"
"基洛级（877EKM/636/636M型）366号常规潜艇";"护卫舰";"苏/俄"
"“昭通”号（555）护卫舰";"护卫舰";"中国"
"“宜昌”号（564） ";"护卫舰";"中国"
"422 塔克辛(Taksin)号";"护卫舰";"中国"
"“肇庆”号（563）护卫舰";"护卫舰";"中国"
"“汕头”号(561)护卫舰";"护卫舰";"中国"
"458 塞巴里号导弹护卫舰";"护卫舰";"中国"
"251 佐勒菲卡尔(Zulfiquar)号护卫舰";"护卫舰";"中国"
"253 赛义夫(Saif)号护卫舰";"护卫舰";"中国"
"457 克拉巴厘号";"护卫舰";"中国"
"455 昭披耶导弹护卫舰";"护卫舰";"中国"
"456邦巴功号导弹护卫舰";"护卫舰";"中国"
"254 阿斯雷特（Aslat）号护卫舰";"护卫舰";"中国"
"252 沙姆谢尔(Shamsheer)号护卫舰";"护卫舰";"中国"
"062型(上海级)高速护卫艇 ";"护卫舰";"中国"
"951 纳吉姆·扎费尔号导弹护卫舰";"护卫舰";"中国"
"956 纳赛尔号护卫舰";"护卫舰";"中国"
"45米级导弹护卫艇";"护卫舰";"中国"
"阿兹马特级护卫舰";"护卫舰";"巴基斯坦"
"LCS-5/密尔沃基号濒海战斗舰";"护卫舰";"美国"
"海上防卫艇";"护卫舰";"印度"
"潍坊舰(550) ";"护卫舰";"中国"
"柳州号护卫舰（573）";"护卫舰";"中国"
"F-22P级护卫舰";"护卫舰";"中国"
"“筑后”级导弹护卫舰";"护卫舰";"日本"
"烟台舰(538)";"护卫舰";"中国"
"独岛级两栖攻击舰";"两栖作战舰艇";"韩国"
"“北方”(Polnochny)级中型登陆舰";"两栖作战舰艇";"苏/俄"
"“暴风”（Ouragan）级船坞登陆舰";"两栖作战舰艇";"法国"
"“新港” (Newport)级两栖人员登陆舰/坦克登陆舰";"两栖作战舰艇";"美国"
"“蛙”(Frosch)l级(108型)中型登陆舰(LSM)";"两栖作战舰艇";"德国"
"‘塞阿拉”（Ceara）（“托马斯顿”）级船坞登陆舰";"两栖作战舰艇";"法国"
"“杰森”(Jason)级坦克登陆舰";"两栖作战舰艇";"希腊"
"“闪电”(Foudre)(TCD90型)级船坞登陆舰";"两栖作战舰艇";"法国"
"“坚韧”(Endurance)级船坞式两栖运输舰";"两栖作战舰艇";"新加坡"
"“西北风”(Mistral)级两栖攻击舰／多用途两柄舰";"两栖作战舰艇";"法国"
"071型船坞登陆舰";"两栖作战舰艇";"中国"
"海神之子”(Albion)级船坞式两栖运输舰";"两栖作战舰艇";"英国"
"“蓝岭”级两栖指挥舰";"两栖作战舰艇";"美国"
"“奥斯汀”(Austin)级船坞式两栖运输舰";"两栖作战舰艇";"美国"
"“黄蜂”级两栖攻击舰";"两栖作战舰艇";"美国"
"“惠德贝岛”(whidbeyIsland)级/“哈珀斯费里”级船坞登陆舰";"两栖作战舰艇";"美国"
"“圣·乔治奥”(San Giorgio)级船坞式两栖运输舰";"两栖作战舰艇";"意大利"
"“塔拉瓦”级两栖攻击舰";"两栖作战舰艇";"美国"
"“蟾蜍”级坦克登陆舰";"两栖作战舰艇";"苏/俄"
"“海洋”(0cean)级两栖攻击舰";"两栖作战舰艇";"英国"
"玉康级大型登陆舰";"两栖作战舰艇";"中国"
"“大隅”(Osumi)级船坞式两栖登陆舰";"两栖作战舰艇";"日本"
"“鹿特丹/加里西亚”级两栖登陆舰";"两栖作战舰艇";"荷兰"
"“圣•安东尼奥”级两栖运输舰";"两栖作战舰艇";"美国"
"玉岛级中型登陆舰";"两栖作战舰艇";"中国"
"271型/玉盆级登陆舰";"两栖作战舰艇";"中国"
"玉连级（079型）改进型";"两栖作战舰艇";"中国"
"玉登级中型登陆舰";"两栖作战舰艇";"中国"
"玉海中型登陆舰";"两栖作战舰艇";"中国"
"“美国”级两栖攻击舰1号舰(LHA6)";"两栖作战舰艇";"美国"
"067型(玉南级)小型登陆艇";"两栖作战舰艇";"中国"
"玉连级（079型）中型登陆舰";"两栖作战舰艇";"中国"
"069型(玉清级)小型登陆艇";"两栖作战舰艇";"中国"
"072II（玉亭级）大型登陆舰";"两栖作战舰艇";"中国"
"昆仑山号船坞登陆舰（998）";"两栖作战舰艇";"中国"
"玉亭级大型登陆舰";"两栖作战舰艇";"中国"
"072A型大型登陆舰";"两栖作战舰艇";"中国"
"271Ⅱ型中型登陆艇";"两栖作战舰艇";"中国"
"073A型中型登陆舰";"两栖作战舰艇";"中国"
"074A型双体通用登陆艇";"两栖作战舰艇";"中国"
"073型中型登陆舰";"两栖作战舰艇";"中国"
"722/722Ⅱ型气垫登陆艇";"两栖作战舰艇";"中国"
"073ⅡY型登陆运输舰";"两栖作战舰艇";"中国"
"胡安·卡洛斯一世号战略投射舰";"两栖作战舰艇";"西班牙"
"“维克托”(Victor)Ⅲ级(“梭子鱼”级，671RTM型)核动力攻击型潜艇";"核潜艇";"苏/俄"
"台风” (Typhoon)级(“鲨鱼”级，941型)弹道导弹核潜艇";"核潜艇";"苏/俄"
"“特拉法尔加”（Trafalgar）级核动力攻击型潜艇";"核潜艇";"英国"
"“机敏”(Astute)级核动力攻击型潜艇";"核潜艇";"英国"
"“奥斯卡”(Oscar)II级(“安提耶”级，949A型)巡航导弹核潜艇";"核潜艇";"苏/俄"
"“凯旋”级弹道导弹核潜艇";"核潜艇";"法国"
"“阿库拉”(Akula)I/Ⅱ级(“雪豹”级，971/971U型)核动力攻击型潜艇";"核潜艇";"苏/俄"
"“汉”级(091型)核动力攻击型潜艇";"核潜艇";"中国"
"“红宝石”(Rubis)级攻击型核潜艇";"核潜艇";"法国"
"“前卫”级弹道导弹核潜艇";"核潜艇";"英国"
"“不屈”级弹道导弹核潜艇";"核潜艇";"法国"
"“德尔塔”(Delta)Ⅳ级(“海豚”级，667BDRM型)弹道导弹核潜艇";"核潜艇";"苏/俄"
"汉级（091型）长征4号（404）核潜艇";"核潜艇";"中国"
"“海狼”级";"核潜艇";"美国"
"汉级（091型）长征5号（405）核动力攻击潜艇";"核潜艇";"中国"
"“俄亥俄”级核潜艇";"核潜艇";"美国"
"092夏级战略导弹核潜艇";"核潜艇";"中国"
"093型商级攻击型核潜艇";"核潜艇";"中国"
"汉级（091型）长征3号（403）潜艇";"核潜艇";"中国"
"夏级（092型）长征6号（406）";"核潜艇";"中国"
"长征2号潜艇(402)";"核潜艇";"中国"
"“弗吉尼亚”级核动力攻击型潜艇";"核潜艇";"美国"
"“洛杉矶”（LosAngeles）级核动力攻击型潜艇";"核潜艇";"美国"
"094级战略核潜艇";"核潜艇";"中国"
"667型/杨基级（Y级）";"核潜艇";"苏/俄"
"685型/麦克级(M级)";"核潜艇";"苏/俄"
"661型/帕帕级（P级） ";"核潜艇";"苏/俄"
"671型/维克托级（V级）";"核潜艇";"苏/俄"
"670型/查理级（C级）";"核潜艇";"苏/俄"
"凯旋级核潜艇";"核潜艇";"法国"
"971型/阿库拉级（AK级）核潜艇";"核潜艇";"苏/俄"
"决心级/Resolution核潜艇";"核潜艇";"英国"
"汉级（091型）长征1号（401）潜艇";"核潜艇";"中国"
"667型/德尔塔级(D级)核潜艇 ";"核潜艇";"苏/俄"
"705型/阿尔法级(A级) ";"核潜艇";"苏/俄"
"梭鱼级潜艇";"核潜艇";"法国"
"658型/旅馆级(H级)";"核潜艇";"苏/俄"
"快速级攻击核潜艇";"核潜艇";"英国"
"库尔斯克号核潜艇";"核潜艇";"苏/俄"
"949型/花岗岩/奥斯卡级核潜艇";"核潜艇";"苏/俄"
"659/675型/回声级(E级) ";"核潜艇";"苏/俄"
"945型/梭鱼/S级核潜艇";"核潜艇";"苏/俄"
"885型/亚森级 核潜艇";"核潜艇";"苏/俄"
"941型/阿库拉级/台风级核潜艇";"核潜艇";"苏/俄"
"“元”级（041型）常规攻击型潜艇";"常规潜艇";"中国"
"206A级常规攻击型潜艇";"常规潜艇";"德国"
"212A级常规攻击型潜艇";"常规潜艇";"德国"
"“阿戈斯塔”级常规动力潜艇";"常规潜艇";"法国"
"SS-793/海龙号";"常规潜艇";"中国"
"214级常规攻击型潜艇";"常规潜艇";"德国"
"“天蝎座”级常规攻击性潜艇";"常规潜艇";"法国"
"“维多利亚”级常规攻击型潜艇";"常规潜艇";"英国"
"“基洛”级常规潜艇";"常规潜艇";"苏/俄"
"“柯林斯”级常规潜艇";"常规潜艇";"澳大利亚"
"209级潜艇";"常规潜艇";"德国"
"039型“宋”级潜艇";"常规潜艇";"中国"
"“索德蒙兰”（Sǒdermanland）级常规攻击型潜艇";"常规潜艇";"瑞典"
"乌拉(Ula)级常规攻击型潜艇";"常规潜艇";"挪威"
"“敏捷”（Swiftsure）级核动力攻击型潜艇";"常规潜艇";"英国"
"“春潮”(Harushio)级常规攻击型潜艇";"常规潜艇";"日本"
"“亲潮”（Oyashio）级常规攻击型潜艇";"常规潜艇";"日本"
"“海蛇”(Sjoormen)级(A 12)常规攻击型潜艇";"常规潜艇";"瑞典"
"“萨乌罗”级常规攻击型潜艇";"常规潜艇";"意大利"
"“桂树神”（Daphné）级（“汉果”级，“青花鱼”级，“海豚”级）常规攻击型潜艇";"常规潜艇";"法国"
"“海豚”级常规攻击型潜艇";"常规潜艇";"德国"
"“夕潮”（Yuushio） 级常规动力潜艇";"常规潜艇";"日本"
"“海象”(Walrus)级常规攻击型潜艇";"常规潜艇";"荷兰"
"“哥特兰” (Gotland)级(A 19)常规攻击型潜艇";"常规潜艇";"瑞典"
"035改进型明级潜艇";"常规潜艇";"中国"
"“跤”(Sanger-O)级潜艇";"常规潜艇";"朝鲜"
"033型（R级）常规攻击潜艇";"常规潜艇";"中国"
"“卡克拉”（209）级潜艇（SSK）";"常规潜艇";"德国"
"MG110小型潜水艇";"常规潜艇";"意大利"
"小型潜艇";"常规潜艇";"意大利"
"“尤纳”级小型潜艇";"常规潜艇";"克罗地亚"
"MG120/ER浅水攻击型潜艇（SWAT）";"常规潜艇";"意大利"
"030型（W级）常规动力攻击潜艇";"常规潜艇";"中国"
"031型（G级）常规动力导弹潜艇";"常规潜艇";"中国"
"Orca潜水员输送载具（SDV）";"常规潜艇";"德国"
"Chariot CE2F/X100T潜水员输送载具 ";"常规潜艇";"意大利"
"307号常规动力攻击潜艇";"常规潜艇";"中国"
"355号常规动力攻击潜艇";"常规潜艇";"中国"
"352号常规动力攻击潜艇";"常规潜艇";"中国"
"“裕古”和P-4级小型潜艇";"常规潜艇";"朝鲜"
"356号常规动力攻击潜艇";"常规潜艇";"中国"
"306号常规动力攻击潜艇";"常规潜艇";"中国"
"305号常规动力攻击潜艇";"常规潜艇";"中国"
"310号常规动力攻击潜艇";"常规潜艇";"中国"
"309号常规动力攻击潜艇";"常规潜艇";"中国"
"353号常规动力攻击潜艇";"常规潜艇";"中国"
"342号常规动力攻击潜艇";"常规潜艇";"中国"
"354号常规动力攻击潜艇";"常规潜艇";"中国"
"基洛级（877EKM/636/636M型）364号常规潜艇";"常规潜艇";"苏/俄"
